,UCI_ID,Country,UCI_Bday,Status,UCI_Name
3097,10083759581,NZL,08.01.2004,ACTIVE,WATSON-PALMER Oliver
3098,10008973793,GBR,07.08.1994,ACTIVE,WARD Tom
3099,10070883136,BEL,15.01.2003,ACTIVE,BERNARD Thibaut
3100,10015061252,DEN,24.10.1998,ACTIVE,BIRKEMOSE Arne
3101,10022589664,SWE,06.05.2003,ACTIVE,PORATH Hugo
3102,10133218770,THA,08.08.1994,ACTIVE,SINGMAMIMG Supiyan
3103,10063942279,POL,16.02.2004,ACTIVE,KAPELA Marek
3104,10111103477,UZB,07.08.2004,ACTIVE,ABDURAKHMANOV Davirjan
3105,10127302982,ROU,12.06.2001,INACTIVE,ROGOZ-LORINCZ Erick
3106,10015869988,TTO,04.05.2001,ACTIVE,DE COMARMOND Enrique
3107,10009009866,BEL,30.05.1995,ACTIVE,DE VYLDER Lindsay
3108,10009415650,DEN,29.11.1993,ACTIVE,JUUL Sebastian
3109,10022859345,NED,15.04.2002,ACTIVE,HANEGRAAF Stijn
3110,10060813829,NOR,09.02.2003,INACTIVE,SKÅR Emil
3111,10052633800,ROU,03.09.1996,ACTIVE,PAVELIU Mihai-Sebastian
3112,10125059757,UZB,06.12.2004,ACTIVE,VESYOLYY Marsel
3113,10006895569,KAZ,27.10.1991,ACTIVE,ZAKHAROV Artyom
3114,10106944100,SUI,10.04.1994,ACTIVE,CLEMENCIO Raphael
3115,10058521191,POL,15.12.2003,ACTIVE,MASLAK Piotr
3116,10064904300,KOR,16.10.2000,INACTIVE,KIM Jaehyun
3117,10061075628,ECU,18.01.2002,ACTIVE,CAIZA PEREZ Erik Daniel
3118,10021889143,NZL,17.04.2004,ACTIVE,DAVIS Matthew
3119,10064985839,BEL,16.05.2002,ACTIVE,DEMAN Brem
3120,10109781146,GBR,15.05.1996,ACTIVE,HUNTER Harrison
3121,10036127127,DEN,17.02.2001,ACTIVE,MILLENNIUM Ian
3122,10094472223,INA,21.02.2001,INACTIVE,AL AKBAR M. Beni
3123,10125481810,GRE,28.11.2002,ACTIVE,KATOPIS Andreas
3124,10087483270,KAZ,10.01.2002,ACTIVE,NOSKOV Dmitriy
3125,10053953808,POL,24.06.2002,ACTIVE,MAJEWSKI Kacper
3126,10052414538,LCA,23.01.2000,ACTIVE,MITCHEL Kluivert
3127,10107443345,ESP,04.10.1995,ACTIVE,RODRIGUEZ Juan
3128,10063260451,CAN,24.02.2004,ACTIVE,MATTERN Carson
3129,10009155972,FRA,27.01.1996,ACTIVE,ERMENAULT Corentin
3130,10131567649,ISR,25.06.2004,INACTIVE,TERMAN Liron
3131,10064971994,BEL,28.01.2002,ACTIVE,POLLEFLIET Gianluca
3132,10050724011,IND,11.04.2002,INACTIVE,TANISHQ M
3133,10071343581,VEN,26.11.2002,INACTIVE,YEPEZ Marcelino
3134,10058975778,POL,11.02.2003,INACTIVE,RZACA Michal
3135,10041867204,ESP,07.05.2003,ACTIVE,ABAD CORDOBES Victor
3136,10002274228,HKG,13.06.1981,ACTIVE,WONG Ka Ho
3137,10096442838,COL,07.02.2004,ACTIVE,RUEDA ESPINOSA Sergio
3138,10107396461,GRE,16.07.2004,ACTIVE,PANAGARIS Panagiotis
3139,10045871482,FIN,04.02.1990,INACTIVE,LARSEN Trond
3140,10075172051,MAS,28.06.2002,ACTIVE,MOHAMMAD ROJI Muhammad Luqman Daniel
3141,10107619157,THA,28.05.2003,ACTIVE,INTHAPIW Phuridet
3142,10050305392,AZE,23.10.2000,INACTIVE,GURBANOV Ali
3143,10107236817,VEN,09.04.1991,ACTIVE,NUNEZ Frayank
3144,10016186654,CAN,12.01.1999,ACTIVE,FOLEY Michael
3145,10119237232,ECU,10.11.2005,ACTIVE,PEREZ PAZMIÑO Juan
3146,10065069301,BEL,17.08.2004,ACTIVE,BERTELS Jasper
3147,10123132184,GBR,11.11.2005,ACTIVE,FLETCHER Archie
3148,10135666911,IND,09.02.1999,INACTIVE,C. Manjunatha
3149,10088468428,VEN,28.10.1999,ACTIVE,SANABRIA Cesar
3150,10090538972,JAM,31.01.1975,INACTIVE,RUSSELL Carlisle
3151,10045865927,FIN,02.05.2004,ACTIVE,TOIVANEN Kalle
3152,10128348764,CZE,05.06.1990,INACTIVE,JURČÍK Josef
3153,10132459241,THA,28.07.2003,ACTIVE,BAUCH Kevin Alexander
3154,10046142779,CAN,16.08.2001,ACTIVE,PICKRELL Riley
3155,10049126440,ESP,16.03.2002,ACTIVE,ROMERO VILLANUEVA Jaime
3156,10063574992,ESP,19.02.2004,ACTIVE,DEOSDAT OMEDES Tomas
3157,10094277415,ECU,08.08.2004,ACTIVE,PITA HIDROBO Alejandro
3158,10022031411,NZL,10.12.2001,ACTIVE,RUSH Christian
3159,10023196219,NED,04.11.1998,ACTIVE,DEN BRABER Tim
3160,10083201025,SUI,18.01.2003,ACTIVE,WÜTHRICH Emanuel
3161,10039589926,ESP,10.01.1994,ACTIVE,GIMENO PERRAMON Ricard
3162,10117561859,CZE,14.06.1976,ACTIVE,HRADECKÝ Roman
3163,10075807605,AZE,23.12.2003,ACTIVE,ABDULAZIZLI Nurlan
3164,10023974643,GBR,08.01.1999,ACTIVE,PILLEY Rhys
3165,10096715347,CAN,22.10.1997,ACTIVE,FRASER-MARAUN Daniel
3166,10117666438,KAZ,20.05.2003,ACTIVE,KHOROSHAVIN Maxim
3167,10104304181,MAS,14.06.2002,INACTIVE,JOBELI Harrith Affan
3168,10140373027,BRA,06.05.1979,ACTIVE,CORREIA Flavio Alison
3169,10114931644,IND,22.12.1998,INACTIVE,MEITEI Thangsabam Chinglensana Meitei
3170,10130659889,SUI,28.08.2002,ACTIVE,MARR Jonathan
3171,10016136033,CAN,25.09.1994,ACTIVE,FLETT-BROWN Amiel
3172,10010924305,USA,03.04.1998,ACTIVE,BREWER Alex
3173,10091281428,COL,10.09.2003,ACTIVE,SEPULVEDA PIEDRAHITA Camilo
3174,10111610406,KAZ,01.08.2002,ACTIVE,BEZRUCHKO Nikita
3175,10016308310,FIN,09.05.1996,INACTIVE,PEKKARINEN Arttu Elmeri
3176,10059703985,CAN,29.01.2001,ACTIVE,RICHARDSON Sean
3177,10130240769,BRA,14.11.2003,INACTIVE,DE MAFRA DE MATOS Vinicius Henrique
3178,10123473102,IND,12.09.1999,INACTIVE,SINGH Anand
3179,10080659019,COL,09.01.2004,INACTIVE,JARAMILLO CAMACHO Miguel
3180,10092490894,KAZ,06.01.2002,INACTIVE,NALIVAIKO Andrey
3181,10015715091,CAN,31.08.1999,ACTIVE,ERNST Chris
3182,10135667214,IND,15.05.2000,INACTIVE,GAURAV Gaurav
3183,10055767001,SUI,31.05.2004,ACTIVE,PLÜSS Micha
3184,10054308866,POL,18.01.2002,Active,WOZNIAK Adam
3185,10016273146,CAN,08.09.1995,ACTIVE,MORRIS Sam
3186,10117765256,KAZ,11.06.2003,INACTIVE,GORBUNOV Alexandr
3187,10091677310,LTU,08.06.1992,ACTIVE,DVYLAITIS Deividas
3188,10135667416,IND,05.09.2003,ACTIVE,ROY Rimanju
3189,10008918627,SUI,01.12.1981,ACTIVE,GROSS Micah
3190,10015476938,CAN,24.04.1999,ACTIVE,DIERTENS Erik
3191,10117764852,KAZ,20.12.2003,INACTIVE,KOLOMIN Alexey
3192,10005631438,ECU,28.07.1977,ACTIVE,TAPIA SARMIENTO David
3193,10135667517,IND,26.12.2003,INACTIVE,MONDAL Gaurav
3194,10091068230,SUI,15.03.1967,ACTIVE,LÄNGAUER Lars
3195,10095115251,CAN,01.08.2001,ACTIVE,SZABO Jude
3196,10094449082,GRE,10.05.2004,INACTIVE,SAVVAKIS Michail
3197,10051194560,CAN,20.03.2001,ACTIVE,JUSSAUME Tristan
3198,10064873580,SUI,20.12.1964,ACTIVE,BRÜGGER Joachim
3199,10010682815,CAN,03.04.1997,ACTIVE,BURTNIK Evan
3200,10066395470,GRE,27.03.1996,INACTIVE,BOUTOPOULOS Georgios
3201,10042927029,CAN,13.12.2004,ACTIVE,PARRISH Campbell
3202,10080841804,CAN,23.06.2004,ACTIVE,HADFIELD Gavin
3203,10023563405,CAN,01.08.1996,ACTIVE,COTE Nicolas
3204,10087583910,CAN,03.12.2004,ACTIVE,OLEJNICZAK David
3205,10052409181,CAN,20.01.1987,ACTIVE,LACHANCE Jean Michel
3206,10010826089,DEN,09.07.1998,ACTIVE,PEDERSEN Rasmus
3207,10095705032,NGR,08.07.2002,INACTIVE,VITALIS Bethel
3208,10018038142,GBR,15.06.1991,ACTIVE,WALE Jonathan
3209,10049194845,DEN,24.11.2003,ACTIVE,BÉVORT Carl-Frederik
3210,10093574163,TTO,04.12.2002,Active,TREPTE Liam
3211,10023663839,NZL,20.02.2000,ACTIVE,JACKSON George
3212,10017713291,RSA,22.03.1980,INACTIVE,FOUCHE Gert
3213,10012044653,ISR,05.02.1986,INACTIVE,PODOLER Yarin
3214,10085950569,NZL,26.08.1995,ACTIVE,BRIDGWATER Daniel
3215,10055768213,TTO,14.02.1987,INACTIVE,RAMLAGAN Vidal
3216,10017629530,SLO,15.01.2001,INACTIVE,MURN Boštjan
3217,10093749672,CHI,02.06.1997,ACTIVE,GOMEZ VALENZUELA Pablo
3218,10008667538,BLR,12.05.1994,ACTIVE,SHNYRKO Aliaksei
3219,10021798308,NZL,25.10.2001,ACTIVE,HORNBLOW Keegan
3220,10064635023,GBR,17.10.2003,ACTIVE,BIRRELL Ross
3221,10036121669,DEN,25.06.2001,ACTIVE,NJOR Marckus
3222,10080990637,CHI,06.11.1989,ACTIVE,PAREDES GOMEZ Abraham
3223,10003054167,JAM,17.10.1980,ACTIVE,MCFARLANE Horace
3224,10088412854,UKR,08.09.1999,INACTIVE,KRYVYCH Oleksandr
3225,10119622202,DEN,21.06.1996,ACTIVE,BOHÉ Frederik
3226,10015110560,CZE,04.03.1993,ACTIVE,ŠEDIVÝ Pavel
3227,10116102819,MEX,20.03.2002,INACTIVE,FLORES MANJARREZ Jorge Arturo
3228,10128803351,RSA,11.10.2000,INACTIVE,STEAD Gareth
3229,10010793050,NZL,21.12.1998,INACTIVE,JONES Hugo
3230,10023884111,GBR,29.07.2000,ACTIVE,BURKE Matthew
3231,10017585272,SLO,21.01.2003,INACTIVE,JORDAN Adam
3232,10120825305,INA,16.05.1989,INACTIVE,PURANDA Randi Abi
3233,10085425961,NZL,07.01.2003,ACTIVE,PATTERSON Zakk
3234,10096738787,GBR,04.02.2003,INACTIVE,SHARPLES Tom
3235,10017572138,SLO,05.02.2003,INACTIVE,TOMŠIČ Dan Andrej
3236,10048286782,BEL,20.11.1984,ACTIVE,DE BAETS Kristof
3237,10009905300,NED,12.03.1998,ACTIVE,ELBERS Kevin
3238,10120979491,INA,14.05.1997,INACTIVE,DWI DRIANDI Donny
3239,10094111404,INA,21.01.2000,INACTIVE,SULTHAN Muhammad Alvan
3240,10088967471,RSA,30.05.1998,INACTIVE,LOUW Joshua
3241,10010750816,NZL,28.02.1998,INACTIVE,GROUBE Carne
3242,10081552631,GBR,23.07.2004,ACTIVE,HOBBS Noah
3243,10065024134,BEL,26.05.2003,ACTIVE,DECEUNINCK Andreas
3244,10090268180,UKR,29.12.2001,ACTIVE,SMETANIUK Oleksandr
3245,10113814528,RSA,08.12.1988,INACTIVE,SARDINHA Romario Sardinha
3246,10021748693,NZL,23.02.2000,ACTIVE,KEAST Hamish
3247,10051727757,DEN,05.03.2002,ACTIVE,PEDERSEN Max
3248,10011006046,UKR,05.11.1995,INACTIVE,POHORELOV Vladyslav
3249,10121227247,INA,18.09.2000,INACTIVE,ALDI PRADANA ATMAJA KUSUMA Rd. Rizky
3250,10045796007,DEN,25.10.2001,INACTIVE,FALKØ Silas Bolund
3251,10064149821,IND,11.05.2001,INACTIVE,BISHNOI Praveen
3252,10081637810,BLR,22.07.2002,Inactive,KASIANKOU Vadzim
3253,10085427981,NZL,21.09.2003,ACTIVE,CUMMING Dylan
3254,10015583335,DEN,13.07.1999,ACTIVE,GUDE Lucas Norman
3255,10089497537,UKR,22.03.2000,INACTIVE,NEPYIVODA Andrii
3256,10064170433,GBR,23.06.2003,ACTIVE,RILEY Kieran
3257,10090038414,UKR,25.11.2002,INACTIVE,NIZELSKIY Andriy
3258,10023953829,GBR,01.05.2000,ACTIVE,SHOREMAN Tim
3259,10015337401,UKR,20.02.1999,INACTIVE,KOZAKOV Yaroslav
3260,10050581945,IND,09.06.2001,INACTIVE,L Gokul
3261,10023738914,GBR,22.06.1999,ACTIVE,FOUGO Tiago
3262,10011136792,UKR,11.05.1997,INACTIVE,ZUBAR Vladislav
3263,10015328307,UKR,17.02.1999,INACTIVE,NIKULIN Daniil
3264,10090716909,UKR,13.10.2000,Active,POKOIOVYI Nazar
3265,10089593931,UKR,25.10.2002,ACTIVE,SYDOR Serhii
3266,10011138109,UKR,11.07.1997,INACTIVE,MUSIIENKO Bohdan
3267,10090548167,UKR,22.06.2002,INACTIVE,GLUSHKO Nazar
3268,10010186701,GER,04.09.1998,ACTIVE,GROß Felix
3269,10008970965,CAN,16.06.1994,INACTIVE,DE HAITRE Vincent
3270,10005932138,JPN,06.06.1989,ACTIVE,KUBOKI Kazushige
3271,10049512622,MAR,01.12.1997,ACTIVE,EL KOURAJI Mohcine
3272,10009115152,AUS,13.05.1996,INACTIVE,PORTER Alexander
3273,10060623970,PER,29.08.2002,ACTIVE,COILA MORALES Maximiliano
3274,10064275113,ECU,26.07.2002,INACTIVE,PACHECO MEDRANDA Joseph Marsell
3275,10036092771,RUS,02.07.2002,ACTIVE,IGOSHEV Egor
3276,10009184668,ITA,24.07.1996,ACTIVE,PLEBANI Davide
3277,10048871917,POL,10.08.2000,ACTIVE,PROKOPYSZYN Filip
3278,10058579492,ISR,20.02.2000,INACTIVE,SHOSHANI Iftah
3279,10035022539,AUT,23.12.2001,ACTIVE,SCHMIDBAUER Maximilian
3280,10015194426,ISR,10.09.1998,INACTIVE,WEINBERG Guy
3281,10015441370,NZL,09.01.1999,INACTIVE,SCOTT Joshua
3282,10010176189,IRL,14.02.1997,INACTIVE,O LOUGHLIN Michael
3283,10010610164,AUT,24.12.1997,Active,GRASL Patrick
3284,10063287733,VEN,24.08.2001,ACTIVE,DIAZ SUAREZ Franklin Rafael
3285,10009117475,NZL,06.10.1996,ACTIVE,GOUGH Regan
3286,10003999919,ROU,28.07.1976,INACTIVE,NOVAK Carol-Eduard
3287,10010871761,IRI,06.01.1988,INACTIVE,KAZEMISAFA Hossein
3288,10115011769,IND,24.08.1998,INACTIVE,RANJEET SINGH Ranjeet Singh
3289,10052727766,IRL,26.02.2002,ACTIVE,DONALD Christopher
3290,10120768519,IRI,01.01.1997,ACTIVE,MOBARAKI Mohammad
3291,10058461779,POL,14.03.2003,INACTIVE,DEREGOWSKI Przemyslaw
3292,10094204057,IRL,27.11.1991,INACTIVE,DONNELLY Ian
3293,10046239173,SUI,29.06.2002,ACTIVE,CHRISTEN Fabio
3294,10016735009,IRL,06.04.1999,ACTIVE,KEOGH Cian
3295,10039864556,ESP,08.07.2002,ACTIVE,BENNASSAR ROSSELLO Francesc
3296,10023552994,USA,18.03.1995,ACTIVE,MANDERFELD Tristan
3297,10023664445,NZL,30.04.2000,ACTIVE,STRONG Corbin
3298,10016789064,IRL,27.12.2002,ACTIVE,LENEHAN Sean
3299,10040741596,ESP,26.06.1998,ACTIVE,MARTORELL HAGA Erik
3300,10050638327,IND,03.10.2001,INACTIVE,SINGH Gurpreet
3301,10004405501,NZL,26.11.1990,Active,GATE Aaron
3302,10074703724,SUI,13.05.2002,ACTIVE,LANDENBERGER Nils
3303,10077952416,RUS,10.01.2003,ACTIVE,ZALIPYATSKIY Ivan
3304,10062925803,THA,30.05.1999,ACTIVE,KUEJI Muhammadhanafee
3305,10009424744,POL,31.05.1997,ACTIVE,SLAWEK Damian
3306,10068962334,FRA,11.09.2002,ACTIVE,MARIE Octave
3307,10093890829,USA,30.05.1986,INACTIVE,KUSY Steven
3308,10050870824,IND,25.03.1995,INACTIVE,SINGH Roobalpreet
3309,10022027266,NZL,27.07.2001,ACTIVE,WATTS Kiaan
3310,10046240284,SUI,06.11.2002,ACTIVE,TENDON Arnaud
3311,10056490457,RUS,24.02.2002,INACTIVE,LEONOV Ivan
3312,10091587582,COL,10.07.2003,INACTIVE,MARTINEZ SUAN Juan
3313,10006300132,USA,01.08.1973,INACTIVE,BUDARZ Timo
3314,10034789638,SUI,05.10.2002,ACTIVE,CERATO Gabriele
3315,10011041311,POL,29.11.1999,Inactive,CENIUCH Wojciech Karol
3316,10107341392,IRL,11.12.1994,INACTIVE,MURTAGH Oisín
3317,10025864123,FRA,05.02.1996,ACTIVE,HOUSSIN Clement
3318,10099546737,USA,15.03.1992,ACTIVE,RUSSELL Branden
3319,10010798710,JPN,21.01.1998,ACTIVE,SAWADA Keitaro
3320,10053894291,POL,25.01.2002,INACTIVE,MIELCZAREK Milosz
3321,10096909145,THA,09.02.2001,ACTIVE,ATTATHAM Nontasak
3322,10114928311,IND,09.02.1999,INACTIVE,MANJUNATH C. Manjunath C.
3323,10053577225,POL,13.02.2002,INACTIVE,SZYMACHA Kamil
3324,10114928008,IND,28.08.2001,INACTIVE,SINGH Jashandeep
3325,10034778019,SUI,11.04.2002,ACTIVE,WEISS Fabian
3326,10100830369,POL,03.07.1990,ACTIVE,SANAK Bartlomiej
3327,10050585278,IND,22.03.2000,INACTIVE,N Ashif
3328,10060436640,SUI,18.03.2002,INACTIVE,JULITA Dario
3329,10115010456,IND,08.03.2001,INACTIVE,MANIRAJ RATHORE Maniraj Rathore
3330,10060861117,JPN,04.08.1999,INACTIVE,ASAKURA Tomohito
3331,10034787113,SUI,18.07.2002,INACTIVE,EGLI Damian
3332,10114809382,IND,12.02.2000,INACTIVE,PILLAI Pruthvi K
3333,10013088112,BUL,05.05.1989,ACTIVE,YOLOV Nikolay
3334,10013667078,GRE,27.02.1979,ACTIVE,XIROGIANNIS Konstantinos
3335,10021066057,JPN,27.06.1999,INACTIVE,MATSUZAKI Kota
3336,10002463982,BUL,31.08.1979,INACTIVE,KOEV Vladimir
3337,10034786709,SUI,24.05.2002,INACTIVE,HOCHSTRASSER Loris
3338,10012576537,BUL,08.01.1988,ACTIVE,KOSTADINOV Rumen
3339,10091455725,SUI,06.05.2002,ACTIVE,JENNI Luca
3340,10056178542,SUI,21.11.2002,INACTIVE,BLASER Kai
3341,10055520053,USA,30.11.1986,INACTIVE,CARDILLO James
3342,10034800651,SUI,20.04.2002,INACTIVE,HÜGLIN Gian
3343,10094175058,SUI,12.12.2002,INACTIVE,REICHEN Yannick
3344,10007701073,USA,26.02.1989,INACTIVE,YOUNG Eric
3345,10022037168,NZL,19.10.2001,INACTIVE,SHEARING Conor
3346,10096724643,PHI,03.07.1997,INACTIVE,CORONADO Dominic
3347,10010664930,AUS,04.01.1998,ACTIVE,SCOTT Cameron
3348,10084345019,CAM,20.08.1998,INACTIVE,YOEURN Seyha
3349,10053639061,TKM,24.08.2000,ACTIVE,GYLYJOV Saylav
3350,10011139624,BEL,09.02.1998,ACTIVE,WEEMAES Sasha
3351,10053515183,BOL,01.07.2000,INACTIVE,RIBERA ROJAS Lucas Daniel
3352,10020292077,NOR,12.05.2001,INACTIVE,MATBERG Preben Jenssen
3353,10009166581,UKR,12.10.1995,ACTIVE,GLADYSH Roman
3354,10090414892,MAS,10.11.1995,INACTIVE,ABDUL HALIM Amar Danial
3355,10011080010,GBR,02.10.1991,ACTIVE,BIGHAM Daniel
3356,10023487320,CHN,03.01.2000,INACTIVE,CHEN Zejia
3357,10023479135,SVK,31.01.2000,ACTIVE,KUBIŠ Lukáš
3358,10011139321,AUS,16.04.1999,INACTIVE,SLATTERY Godfrey
3359,10009737568,RUS,02.06.1997,ACTIVE,ROSTOVTSEV Sergei
3360,10008968945,THA,18.03.1994,ACTIVE,YORDSUWAN Setthawut
3361,10018524657,GBR,27.07.1988,ACTIVE,GORDON Kyle
3362,10008936916,CAN,03.01.1995,INACTIVE,CAVES Aidan
3363,10009192247,SVK,22.10.1996,INACTIVE,STRMISKA Andrej
3364,10093642669,RUS,16.03.1993,INACTIVE,GOLUBEV Kirill
3365,10030115147,ITA,01.10.2000,ACTIVE,MILAN Jonathan
3366,10065401525,NGR,18.03.1992,ACTIVE,ABAKA Kurotimi
3367,10050568609,DEN,04.09.1996,INACTIVE,RASMUSSEN Andreas Merrild
3368,10078434281,INA,05.05.2000,INACTIVE,PRISTIAN Nanda
3369,10059662862,GUA,07.07.1990,INACTIVE,RUSTRIAN MONTERROSO Julio Cesar
3370,10011146795,AUS,20.08.1999,INACTIVE,CHAPMAN Kai
3371,10015021139,USA,28.01.1994,ACTIVE,KOONTZ Grant
3372,10063964410,BEL,31.07.1991,ACTIVE,VERSCHAEREN Niels
3373,10049099259,MAS,20.04.2000,Inactive,MOHAMAD Muhammad Shafiq
3374,10011040705,IRL,22.10.1999,ACTIVE,MURPHY Jack Bernard
3375,10006874452,NZL,15.08.1992,INACTIVE,KERBY Jordan
3376,10050527684,FRA,10.01.2002,ACTIVE,NILSSON-JULIEN Oscar
3377,10100512491,EGY,20.01.1998,INACTIVE,IBRAHIM Yahia
3378,10009033310,UKR,05.04.1995,ACTIVE,HRYNIV Vitaliy
3379,10034812270,POL,04.11.2000,INACTIVE,GRZENKOWICZ Nikodem
3380,10011114867,CAN,03.08.1997,ACTIVE,GEE Derek
3381,10016143208,GBR,09.11.1999,ACTIVE,YOUNG Xeno
3382,10007499191,GER,28.12.1993,INACTIVE,BEYER Maximilian
3383,10078437719,INA,01.12.2000,INACTIVE,PRASETIO Aziz
3384,10046095693,SVK,06.06.2000,Inactive,BAŽÍK Tomáš
3385,10059868380,GUA,30.09.1999,INACTIVE,GONZALEZ SALOJ Tomy Lamber Geovany
3386,10011172259,MAR,05.08.1999,INACTIVE,MEDRAZI Mohammed
3387,10050909826,GBR,27.06.1991,ACTIVE,CONSTANTINIDES Bede
3388,10093109573,DEN,21.09.1998,ACTIVE,KLINGE Karl
3389,10041908428,ESP,26.08.2001,INACTIVE,DURAN RODRIGUEZ Raul
3390,10009084941,JPN,04.09.1981,Inactive,OYA Kenji
3391,10062667842,MAS,05.05.2000,INACTIVE,MOHD ABU WALFA Mohammad Afiq Zharfan
3392,10036179869,GER,25.02.2000,ACTIVE,DIK Calvin
3393,10078434584,INA,28.06.1999,INACTIVE,ROHIM Abdur
3394,10052416356,USA,11.04.1991,ACTIVE,SEGGEBRUCH Spencer
3395,10082676417,SVK,15.05.1988,ACTIVE,GOGA Matúš
3396,10061885273,ARG,21.05.2001,INACTIVE,PEÑALVER Lautaro Gabriel
3397,10009524875,CAN,13.08.1995,INACTIVE,LAMOUREUX Jay
3398,10021576723,JPN,07.09.1999,INACTIVE,YAMANE Keita
3399,10083121001,KAZ,22.10.2000,INACTIVE,KOPSHIN David
3400,10078433776,INA,10.02.2001,INACTIVE,FEBI Feri
3401,10080448649,SVK,09.09.1998,INACTIVE,ČVERHA Michal
3402,10008662585,ALG,06.07.1995,INACTIVE,BECHELAGHEME Abderrahmane
3403,10064124256,GBR,30.08.2002,ACTIVE,KING Aaron
3404,10056376077,ARG,21.03.2000,ACTIVE,ETCHEVERRY Arian
3405,10084794855,CHN,20.02.2000,INACTIVE,MA Xin
3406,10096367258,MAS,26.11.2000,INACTIVE,JAAFAR Mohamad Ameerul
3407,10010184677,GER,07.07.1998,INACTIVE,BANUSCH Richard
3408,10009541649,USA,20.09.1984,ACTIVE,MURPHY Christopher
3409,10052230844,ARG,23.03.1988,INACTIVE,FACCHINI Christian Pablo
3410,10089623839,UKR,15.05.2000,INACTIVE,YEVDOKYMOV Andrii
3411,10008991981,CAN,12.02.1996,INACTIVE,JAMIESON Adam
3412,10021337758,JPN,24.01.2000,INACTIVE,KUROSE Kotaro
3413,10097464267,CHN,17.04.1999,INACTIVE,SUN Xiaodong
3414,10034779029,SUI,22.02.2001,ACTIVE,ROTH Vincent
3415,10035449945,COL,21.11.1999,Inactive,BAQUERO AYALA Marcos Felipe
3416,10015000830,TTO,12.07.1999,INACTIVE,COLE Tyler
3417,10022012011,NZL,15.07.2001,INACTIVE,ROBERTSON Lachlan
3418,10080138855,ARG,13.04.2000,INACTIVE,AGUSTI Tomás
3419,10074181944,UKR,17.02.1999,INACTIVE,NIKULIN Danil
3420,10009310667,GRE,19.02.1992,INACTIVE,ACHTYPIS Antonios
3421,10077354753,BLR,13.12.2001,Active,VIARSHYNIN Yan
3422,10015768241,GER,24.07.1998,ACTIVE,WEBER Philip
3423,10035449844,COL,10.11.1999,INACTIVE,PERDOMO DIAZ Gustavo Adolfo
3424,10007897602,USA,08.11.1994,INACTIVE,DANIEL Gregory
3425,10011145280,UKR,16.05.1998,INACTIVE,SHCHERBAN Vladyslav
3426,10097464469,CHN,18.11.2001,INACTIVE,FU Leilei
3427,10076582692,BLR,13.10.2001,Inactive,HAIKOVICH Mikita
3428,10016206862,USA,12.06.1999,INACTIVE,BUTSAVAGE Justin
3429,10058865543,KSA,07.01.2000,INACTIVE,AL SHAIKHAHMED Ali
3430,10019266709,GBR,19.12.1989,INACTIVE,SKUBALA Tad
3431,10078012232,GRE,25.01.2000,INACTIVE,KARAGIANNIS Stylianos
3432,10059730560,BLR,20.12.2000,ACTIVE,TURCHANKA Pavel
3433,10036465314,GER,10.05.1983,ACTIVE,HOLZAPFEL Björn
3434,10087328878,RUS,21.10.1986,INACTIVE,BUTUSOV Nikita
3435,10089884022,UKR,23.10.1999,INACTIVE,SHEVCHENKO Oleksandr
3436,10016327306,GRE,22.10.1994,ACTIVE,PETROU Evangelos
3437,10009684927,BLR,06.06.1997,INACTIVE,SAKHONCHYK Siarhei
3438,10023961711,GBR,05.01.1998,INACTIVE,ATKINS Tom
3439,10055307259,GRE,08.08.2000,ACTIVE,PAPADOGEORGIS Georgios
3440,10083785348,USA,13.01.2000,INACTIVE,HEMMERLIN Michael
3441,10011149930,CAN,16.07.1998,INACTIVE,KIROUAC-MARCASSA Thierry
3442,10079618893,SUI,20.01.1972,INACTIVE,IFANGER Patrik
3443,10089099736,UKR,24.02.2001,INACTIVE,BILOUS Danylo
3444,10055619780,CAN,25.10.2000,ACTIVE,ROCHETTE Alexis
3445,10006300940,USA,02.03.1962,INACTIVE,KAY Brent
3446,10049502922,CAN,20.08.1992,INACTIVE,SHAHAR Tomer
3447,10096483153,USA,17.02.1962,INACTIVE,ATMORE Joseph
3448,10054382830,CAN,01.06.1998,ACTIVE,CHAN Titus
3449,10063175777,KOR,03.04.1996,INACTIVE,KIM Juncheol
3450,10049775431,MAR,22.04.1998,INACTIVE,HARAKAT Othman
3451,10086180743,SEY,15.05.1999,INACTIVE,SOUYAVE Jean-Yves
3452,10079601517,AUS,11.09.1997,ACTIVE,HOFFMAN Lucas
3453,10060630539,AUS,10.12.1990,INACTIVE,VAN DER LAAN Daniel
3454,10016298206,JPN,10.08.1996,INACTIVE,KUMAZONO Satoshi
3455,10015850992,UKR,08.09.1999,INACTIVE,KRYVYCH Oleksander
3456,10084661277,CHN,14.03.1999,INACTIVE,ZHANG Wenjie
3457,10007809995,NZL,08.12.1994,INACTIVE,KENNETT Dylan
3458,10015483810,GBR,13.05.1999,ACTIVE,BRITTON Rhys
3459,10011231873,DOM,23.12.1996,ACTIVE,MARTE AGUILERA Junior Antonio
3460,10014825725,SVK,14.10.1998,ACTIVE,PERSON Tomáš
3461,10015825936,DEN,03.11.1998,ACTIVE,BJERG Mikkel
3462,10009364827,BOL,27.05.1993,INACTIVE,ROJAS ALMANZA David
3463,10007890427,SUI,19.03.1993,INACTIVE,PASCHE Frank
3464,10014978093,INA,02.02.1996,INACTIVE,SAPUTRO Dimas Febri Dwi
3465,10014244432,POL,23.10.1997,INACTIVE,KAISER Adrian
