,UCI_ID,Country,UCI_Bday,Status,UCI_Name
2470,10007899521,,,,
2471,10010625221,,,,
2472,10010792949,,,,
2473,10009693112,,,,
2474,10009044626,,,,
2475,10010717369,,,,
2476,10005787345,,,,
2477,10010914504,,,,
2478,10009991283,,,,
2479,10010914403,,,,
2480,10011069401,,,,
2481,10011044038,,,,
2482,10009580954,,,,
2483,10010653210,,,,
2484,10009311677,,,,
2485,10004812796,,,,
2486,10010676347,,,,
2487,10010875300,,,,
2488,10004600006,,,,
2489,10009086456,,,,
2490,10010924002,,,,
2491,10010592683,,,,
2492,10010938449,,,,
2493,10010937944,,,,
2494,10010832456,,,,
2495,10009871348,,,,
2496,10010938045,,,,
2497,10015590106,,,,
2498,10093556783,,,,
2499,10096054939,,,,
2500,10114777959,,,,
2501,10080865042,,,,
2502,10048891620,,,,
2503,10064384035,,,,
2504,10002081137,,,,
2505,10139599754,,,,
2506,10014365175,,,,
2507,10140806695,,,,
2508,10121990113,,,,
2509,10069169367,,,,
2510,10085096767,,,,
2511,10046257967,,,,
2512,10091975380,,,,
2513,10065047271,,,,
2514,10121113473,,,,
2515,10029209512,,,,
2516,10029407754,,,,
2517,10030333193,,,,
2518,10082985100,,,,
2519,10136181819,,,,
2520,10074579846,,,,
2521,10076128210,,,,
2522,10132494203,,,,
2523,10052436160,,,,
2524,10131407904,,,,
2525,10132009809,,,,
2526,10082543950,,,,
2527,10021153963,,,,
2528,10094014000,,,,
2529,10009407869,,,,
2530,10049100875,,,,
2531,10119263908,,,,
2532,10132428020,,,,
2533,10132510872,,,,
2534,10113653365,,,,
2535,10030599642,,,,
2536,10116900643,,,,
2537,10059867976,,,,
2538,10041991179,,,,
2539,10061217690,,,,
2540,10108085464,,,,
2541,10098166408,,,,
2542,10008997237,,,,
2543,10133218568,,,,
2544,10030427870,,,,
2545,10031567319,,,,
2546,10061210822,,,,
2547,10094911046,,,,
2548,10086165989,,,,
2549,10113659934,,,,
2550,10022037370,,,,
2551,10059718032,,,,
2552,10095249738,,,,
2553,10070452801,,,,
2554,10109215112,,,,
2555,10099132768,,,,
2556,10009501435,,,,
2557,10028931848,,,,
2558,10016636389,,,,
2559,10122653854,,,,
2560,10140372825,,,,
2561,10114813628,,,,
2562,10120245527,,,,
2563,10140624217,,,,
2564,10097640483,,,,
2565,10103855456,,,,
2566,10084438783,,,,
2567,10096616125,,,,
2568,10132428121,,,,
2569,10054381820,,,,
2570,10064718481,,,,
2571,10099752962,,,,
2572,10098978477,,,,
2573,10021463656,,,,
2574,10122775510,,,,
2575,10131859760,,,,
2576,10131886638,,,,
2577,10132339710,,,,
2578,10064397977,,,,
2579,10092166148,,,,
2580,10129844281,,,,
2581,10055348180,,,,
2582,10072342681,,,,
2583,10096281675,,,,
2584,10060365306,,,,
2585,10009033714,,,,
2586,10120826921,,,,
2587,10043846307,,,,
2588,10036589390,,,,
2589,10096105661,,,,
2590,10116409882,,,,
2591,10120830153,,,,
2592,10050854050,,,,
2593,10059279007,,,,
2594,10043796692,,,,
2595,10092875965,,,,
2596,10078541284,,,,
2597,10050508486,,,,
2598,10085000575,,,,
2599,10066069310,,,,
2600,10086702826,,,,
2601,10044415169,,,,
2602,10063978453,,,,
2603,10059967101,,,,
2604,10009074736,,,,
2605,10121112059,,,,
2606,10124634876,,,,
2607,10045955348,,,,
2608,10007908615,,,,
2609,10023438315,,,,
2610,10083549619,,,,
2611,10050228196,,,,
2612,10069789662,,,,
2613,10128222058,,,,
2614,10050941653,,,,
2615,10034847434,,,,
2616,10089456515,,,,
2617,10089685473,,,,
2618,10090353965,,,,
2619,10081179583,,,,
2620,10072991066,,,,
2621,10034837532,,,,
2622,10079351438,,,,
2623,10089590594,,,,
2624,10115948831,,,,
2625,10079215941,,,,
2626,10054265016,,,,
2627,10086437185,,,,
2628,10106203361,,,,
2629,10076127907,,,,
2630,10079704577,,,,
2631,10014420446,,,,
2632,10094100690,,,,
2633,10074841443,,,,
2634,10016213936,,,,
2635,10015190685,,,,
2636,10030292272,,,,
2637,10074840837,,,,
2638,10042291879,,,,
2639,10030350472,,,,
2640,10114928816,,,,
2641,10085219029,,,,
2642,10101946071,,,,
2643,10108838630,,,,
2644,10085883679,,,,
2645,10050576386,,,,
2646,10014575747,,,,
2647,10060545461,,,,
2648,10046144601,,,,
2649,10120521066,,,,
2650,10096340279,,,,
2651,10065760526,,,,
2652,10086437387,,,,
2653,10052494461,,,,
2654,10052874175,,,,
2655,10036031844,,,,
2656,10120521167,,,,
2657,10072873959,,,,
2658,10084524164,,,,
2659,10022053437,,,,
2660,10120521470,,,,
2661,10063733529,,,,
2662,10052878724,,,,
2663,10118784564,,,,
2664,10118784665,,,,
2665,10118785069,,,,
2666,10021130220,,,,
2667,10097451133,,,,
2668,10109371423,,,,
2669,10096956130,,,,
2670,10101140365,,,,
2671,10009715643,,,,
2672,10021124560,,,,
2673,10021600264,,,,
2674,10063226301,,,,
2675,10082959333,,,,
2676,10109371827,,,,
2677,10024349408,,,,
2678,10061653685,,,,
2679,10011309675,,,,
2680,10044947962,,,,
2681,10011155889,,,,
2682,10017858084,,,,
2683,10008135149,,,,
2684,10014870484,,,,
2685,10008926408,,,,
2686,10052294094,,,,
2687,10016287694,,,,
2688,10016051258,,,,
2689,10010655937,,,,
2690,10096620165,,,,
2691,10016515242,,,,
2692,10037964871,,,,
2693,10090160975,,,,
2694,10009731710,,,,
2695,10096654824,,,,
2696,10010948351,,,,
2697,10010940469,,,,
2698,10094292872,,,,
2699,10015859581,,,,
2700,10015716307,,,,
2701,10011314729,,,,
2702,10052308545,,,,
2703,10096553073,,,,
2704,10006893852,,,,
2705,10008929539,,,,
2706,10007832227,,,,
2707,10052292983,,,,
2708,10015982146,,,,
2709,10064903185,,,,
2710,10016540706,,,,
2711,10015795220,,,,
2712,10060958521,,,,
2713,10015320223,,,,
2714,10016569907,,,,
2715,10096427579,,,,
2716,10090698923,,,,
2717,10017850913,,,,
2718,10055055463,,,,
2719,10007081081,,,,
2720,10065472455,,,,
2721,10015589294,,,,
2722,10017848990,,,,
2723,10007293673,,,,
2724,10080767335,,,,
2725,10009313293,,,,
2726,10010878027,,,,
2727,10086775372,,,,
2728,10005792294,,,,
2729,10089115601,,,,
2730,10009189924,,,,
2731,10011164478,,,,
2732,10049090872,,,,
2733,10009503455,,,,
2734,10084425851,,,,
2735,10009848615,,,,
2736,10062776057,,,,
2737,10035019913,,,,
2738,10020948243,,,,
2739,10021008362,,,,
2740,10021603395,,,,
2741,10089592012,,,,
2742,10008981675,,,,
2743,10015571110,,,,
2744,10096322394,,,,
2745,10089747111,,,,
2746,10015787540,,,,
2747,10021131230,,,,
2748,10021304113,,,,
2749,10096168713,,,,
2750,10010726160,,,,
2751,10021293504,,,,
2752,10083825259,,,,
2753,10021022914,,,,
2754,10083826269,,,,
2755,10072663488,,,,
2756,10089490766,,,,
2757,10015507149,,,,
2758,10021349074,,,,
2759,10015849578,,,,
2760,10034955649,,,,
2761,10011092538,,,,
2762,10034976261,,,,
2763,10050180205,,,,
2764,10014536947,,,,
2765,10036037201,,,,
2766,10036080142,,,,
2767,10008118072,,,,
2768,10010118393,,,,
2769,10053457892,,,,
2770,10016301135,,,,
2771,10023459634,,,,
2772,10021321287,,,,
2773,10015018008,,,,
2774,10015330024,,,,
2775,10002512583,,,,
2776,10015765514,,,,
2777,10045869866,,,,
2778,10016439763,,,,
2779,10017733806,,,,
2780,10010821342,,,,
2781,10065710814,,,,
2782,10011158721,,,,
2783,10002288069,,,,
2784,10035317579,,,,
2785,10061209105,,,,
2786,10065962408,,,,
2787,10015998819,,,,
2788,10015327495,,,,
2789,10016308916,,,,
2790,10035327784,,,,
2791,10016324070,,,,
2792,10062776966,,,,
2793,10035417411,,,,
2794,10005865551,,,,
2795,10074702209,,,,
2796,10015236862,,,,
2797,10008923273,,,,
2798,10059714901,,,,
2799,10034870571,,,,
2800,10064627545,,,,
2801,10007734520,,,,
2802,10064903589,,,,
2803,10083839508,,,,
2804,10007632466,,,,
2805,10079997702,,,,
2806,10021627041,,,,
2807,10010841045,,,,
2808,10021959164,,,,
2809,10010721514,,,,
2810,10050672578,,,,
2811,10008714927,,,,
2812,10010708679,,,,
2813,10004776626,,,,
2814,10015912024,,,,
2815,10010652806,,,,
2816,10055072641,,,,
2817,10010115565,,,,
2818,10003301418,,,,
2819,10007261442,,,,
2820,10002675261,,,,
2821,10011200046,,,,
2822,10010778805,,,,
2823,10015959009,,,,
2824,10054596836,,,,
2825,10056442664,,,,
2826,10010806790,,,,
2827,10014661027,,,,
2828,10011188528,,,,
2829,10015483002,,,,
2830,10005730559,,,,
2831,10010732527,,,,
2832,10009674217,,,,
2833,10006601640,,,,
2834,10015825734,,,,
2835,10063391100,,,,
2836,10010806689,,,,
2837,10053638354,,,,
2838,10015982853,,,,
2839,10011148819,,,,
2840,10064812552,,,,
2841,10015190887,,,,
2842,10016149672,,,,
2843,10045827329,,,,
2844,10011048482,,,,
2845,10063480420,,,,
2846,10015707718,,,,
2847,10010789515,,,,
2848,10021161542,,,,
2849,10006886576,,,,
2850,10014798443,,,,
2851,10036585249,,,,
2852,10011212877,,,,
2853,10023484993,,,,
2854,10015323253,,,,
2855,10020869128,,,,
2856,10011059394,,,,
2857,10007267102,,,,
2858,10060861016,,,,
2859,10006136949,,,,
2860,10054045956,,,,
2861,10009002186,,,,
2862,10020925611,,,,
2863,10020967441,,,,
2864,10020798400,,,,
2865,10009996741,,,,
2866,10009021788,,,,
2867,10008973490,,,,
2868,10015528266,,,,
2869,10064860244,,,,
2870,10015979722,,,,
2871,10014586356,,,,
2872,10006480590,,,,
2873,10017725924,,,,
2874,10010877522,,,,
2875,10010115161,,,,
2876,10003292021,,,,
2877,10010646641,,,,
2878,10019206889,,,,
2879,10011157105,,,,
2880,10011159226,,,,
2881,10016024885,,,,
2882,10009362201,,,,
2883,10013001216,,,,
2884,10007771502,,,,
2885,10008882655,,,,
2886,10007786050,,,,
2887,10015564642,,,,
2888,10006503529,,,,
2889,10010700393,,,,
2890,10006410569,,,,
2891,10006216468,,,,
2892,10010924103,,,,
2893,10010677155,,,,
2894,10061306206,,,,
2895,10061349450,,,,
2896,10013501572,,,,
2897,10009816178,,,,
2898,10008701082,,,,
2899,10022604216,,,,
2900,10009036643,,,,
2901,10009385540,,,,
2902,10016314471,,,,
2903,10015983459,,,,
2904,10006551322,,,,
2905,10023475903,,,,
2906,10009816077,,,,
2907,10010738688,,,,
2908,10016302347,,,,
2909,10016024784,,,,
2910,10010173866,,,,
2911,10015004062,,,,
2912,10009522653,,,,
2913,10009013304,,,,
2914,10010858021,,,,
2915,10009320266,,,,
2916,10011144573,,,,
2917,10007219713,,,,
2918,10009211445,,,,
2919,10009185274,,,,
2920,10015923441,,,,
2921,10010653614,,,,
2922,10006647211,,,,
2923,10016270419,,,,
2924,10049164634,,,,
2925,10010857415,,,,
2926,10009313192,,,,
2927,10007252954,,,,
2928,10009313903,,,,
2929,10010660987,,,,
2930,10013786411,,,,
2931,10009890546,,,,
2932,10010619561,,,,
2933,10016321545,,,,
2934,10006714606,,,,
2935,10010733234,,,,
2936,10016024986,,,,
2937,10009129401,,,,
2938,10009253780,,,,
2939,10015411765,,,,
2940,10010700292,,,,
2941,10015320930,,,,
2942,10015319415,,,,
2943,10050563454,,,,
2944,10023525211,,,,
2945,10014389528,,,,
2946,10007051476,,,,
2947,10061269527,,,,
2948,10009972085,,,,
2949,10010637951,,,,
2950,10007188791,,,,
2951,10009008755,,,,
2952,10006692778,,,,
2953,10007733308,,,,
2954,10009147383,,,,
2955,10008984709,,,,
2956,10006472207,,,,
2957,10010180738,,,,
2958,10064653615,,,,
2959,10009325421,,,,
2960,10009191136,,,,
2961,10007209508,,,,
2962,10010871054,,,,
2963,10006902138,,,,
2964,10008673804,,,,
2965,10061471207,,,,
2966,10008915795,,,,
2967,10006661658,,,,
2968,10007728961,,,,
2969,10009072817,,,,
2970,10010591269,,,,
2971,10010774256,,,,
2972,10014549172,,,,
2973,10010714238,,,,
2974,10010921574,,,,
2975,10008918021,,,,
2976,10007198390,,,,
2977,10009706852,,,,
2978,10005605570,,,,
2979,10007207888,,,,
2980,10010600363,,,,
2981,10010679983,,,,
2982,10009178507,,,,
2983,10004874333,,,,
2984,10009213869,,,,
2985,10010609457,,,,
2986,10010737577,,,,
2987,10009016637,,,,
2988,10011023022,,,,
2989,10010608043,,,,
2990,10009862759,,,,
2991,10007596801,,,,
2992,10009313394,,,,
2993,10010918039,,,,
2994,10008933882,,,,
2995,10008674410,,,,
2996,10010115464,,,,
2997,10009733427,,,,
2998,10009712512,,,,
2999,10002829653,,,,
3000,10008109584,,,,
3001,10008959750,,,,
3002,10010718480,,,,
3003,10008098571,,,,
3004,10010800427,,,,
3005,10011063640,,,,
3006,10009740501,,,,
3007,10009331481,,,,
3008,10009206795,,,,
3009,10010805376,,,,
3010,10009523360,,,,
3011,10010926628,,,,
3012,10010681603,,,,
3013,10010919958,,,,
3014,10010888636,,,,
3015,10010614612,,,,
3016,10010871155,,,,
3017,10010578741,,,,
3018,10011030193,,,,
3019,10009232764,,,,
3020,10007901137,,,,
3021,10006843231,,,,
3022,10009181941,,,,
3023,10009519623,,,,
3024,10018701984,,,,
3025,10006031966,,,,
3026,10010085960,,,,
3027,10010842055,,,,
3028,10009985829,,,,
3029,10010929355,,,,
3030,10008928731,,,,
3031,10010709790,,,,
3032,10007802723,,,,
3033,10010935621,,,,
3034,10010583589,,,,
3035,10009684018,,,,
3036,10010783350,,,,
3037,10010921978,,,,
3038,10011077683,,,,
3039,10002956763,,,,
3040,10007748361,,,,
3041,10009087062,,,,
3042,10009532555,,,,
3043,10010583892,,,,
3044,10010676246,,,,
3045,10011072532,,,,
3046,10006300233,,,,
3047,10015228576,,,,
3048,10010852967,,,,
3049,10008616614,,,,
3050,10010592380,,,,
3051,10010935722,,,,
3052,10009135562,,,,
3053,10008680672,,,,
3054,10100630612,,,,
3055,10086404146,,,,
3056,10131067794,,,,
3057,10030382606,,,,
3058,10085954007,,,,
3059,10045481664,,,,
3060,10129789216,,,,
3061,10007895780,,,,
3062,10100633036,,,,
3063,10112363467,,,,
3064,10099145300,,,,
3065,10112267982,,,,
3066,10009868116,,,,
3067,10006903754,,,,
3068,10017220514,,,,
3069,10044372632,,,,
3070,10084788690,,,,
3071,10011160842,,,,
3072,10023821362,,,,
3073,10120748917,,,,
3074,10008535071,,,,
3075,10007416440,,,,
3076,10009320872,,,,
3077,10045794488,,,,
3078,10079381245,,,,
3079,10008132826,,,,
3080,10062775552,,,,
3081,10010882370,,,,
3082,10009736861,,,,
3083,10072670865,,,,
3084,10108085868,,,,
3085,10077645046,,,,
3086,10064562776,,,,
3087,10064994125,,,,
3088,10009973705,,,,
3089,10008927014,,,,
3090,10011126789,,,,
3091,10062048153,,,,
3092,10095736556,,,,
3093,10094826473,,,,
3094,10062935095,,,,
3095,10055342726,,,,
3096,10005876968,,,,
3097,10083759581,,,,
3098,10008973793,,,,
3099,10070883136,,,,
3100,10015061252,,,,
3101,10022589664,,,,
3102,10133218770,,,,
3103,10063942279,,,,
3104,10111103477,,,,
3105,10127302982,,,,
3106,10015869988,,,,
3107,10009009866,,,,
3108,10009415650,,,,
3109,10022859345,,,,
3110,10060813829,,,,
3111,10052633800,,,,
3112,10125059757,,,,
3113,10006895569,,,,
3114,10106944100,,,,
3115,10058521191,,,,
3116,10064904300,,,,
3117,10061075628,,,,
3118,10021889143,,,,
3119,10064985839,,,,
3120,10109781146,,,,
3121,10036127127,,,,
3122,10094472223,,,,
3123,10125481810,,,,
3124,10087483270,,,,
3125,10053953808,,,,
3126,10052414538,,,,
3127,10107443345,,,,
3128,10063260451,,,,
3129,10009155972,,,,
3130,10131567649,,,,
3131,10064971994,,,,
3132,10050724011,,,,
3133,10071343581,,,,
3134,10058975778,,,,
3135,10041867204,,,,
3136,10002274228,,,,
3137,10096442838,,,,
3138,10107396461,,,,
3139,10045871482,,,,
3140,10075172051,,,,
3141,10107619157,,,,
3142,10050305392,,,,
3143,10107236817,,,,
3144,10016186654,,,,
3145,10119237232,,,,
3146,10065069301,,,,
3147,10123132184,,,,
3148,10135666911,,,,
3149,10088468428,,,,
3150,10090538972,,,,
3151,10045865927,,,,
3152,10128348764,,,,
3153,10132459241,,,,
3154,10046142779,,,,
3155,10049126440,,,,
3156,10063574992,,,,
3157,10094277415,,,,
3158,10022031411,,,,
3159,10023196219,,,,
3160,10083201025,,,,
3161,10039589926,,,,
3162,10117561859,,,,
3163,10075807605,,,,
3164,10023974643,,,,
3165,10096715347,,,,
3166,10117666438,,,,
3167,10104304181,,,,
3168,10140373027,,,,
3169,10114931644,,,,
3170,10130659889,,,,
3171,10016136033,,,,
3172,10010924305,,,,
3173,10091281428,,,,
3174,10111610406,,,,
3175,10016308310,,,,
3176,10059703985,,,,
3177,10130240769,,,,
3178,10123473102,,,,
3179,10080659019,,,,
3180,10092490894,,,,
3181,10015715091,,,,
3182,10135667214,,,,
3183,10055767001,,,,
3184,10054308866,,,,
3185,10016273146,,,,
3186,10117765256,,,,
3187,10091677310,,,,
3188,10135667416,,,,
3189,10008918627,,,,
3190,10015476938,,,,
3191,10117764852,,,,
3192,10005631438,,,,
3193,10135667517,,,,
3194,10091068230,,,,
3195,10095115251,,,,
3196,10094449082,,,,
3197,10051194560,,,,
3198,10064873580,,,,
3199,10010682815,,,,
3200,10066395470,,,,
3201,10042927029,,,,
3202,10080841804,,,,
3203,10023563405,,,,
3204,10087583910,,,,
3205,10052409181,,,,
3206,10010826089,,,,
3207,10095705032,,,,
3208,10018038142,,,,
3209,10049194845,,,,
3210,10093574163,,,,
3211,10023663839,,,,
3212,10017713291,,,,
3213,10012044653,,,,
3214,10085950569,,,,
3215,10055768213,,,,
3216,10017629530,,,,
3217,10093749672,,,,
3218,10008667538,,,,
3219,10021798308,,,,
3220,10064635023,,,,
3221,10036121669,,,,
3222,10080990637,,,,
3223,10003054167,,,,
3224,10088412854,,,,
3225,10119622202,,,,
3226,10015110560,,,,
3227,10116102819,,,,
3228,10128803351,,,,
3229,10010793050,,,,
3230,10023884111,,,,
3231,10017585272,,,,
3232,10120825305,,,,
3233,10085425961,,,,
3234,10096738787,,,,
3235,10017572138,,,,
3236,10048286782,,,,
3237,10009905300,,,,
3238,10120979491,,,,
3239,10094111404,,,,
3240,10088967471,,,,
3241,10010750816,,,,
3242,10081552631,,,,
3243,10065024134,,,,
3244,10090268180,,,,
3245,10113814528,,,,
3246,10021748693,,,,
3247,10051727757,,,,
3248,10011006046,,,,
3249,10121227247,,,,
3250,10045796007,,,,
3251,10064149821,,,,
3252,10081637810,,,,
3253,10085427981,,,,
3254,10015583335,,,,
3255,10089497537,,,,
3256,10064170433,,,,
3257,10090038414,,,,
3258,10023953829,,,,
3259,10015337401,,,,
3260,10050581945,,,,
3261,10023738914,,,,
3262,10011136792,,,,
3263,10015328307,,,,
3264,10090716909,,,,
3265,10089593931,,,,
3266,10011138109,,,,
3267,10090548167,,,,
3268,10010186701,,,,
3269,10008970965,,,,
3270,10005932138,,,,
3271,10049512622,,,,
3272,10009115152,,,,
3273,10060623970,,,,
3274,10064275113,,,,
3275,10036092771,,,,
3276,10009184668,,,,
3277,10048871917,,,,
3278,10058579492,,,,
3279,10035022539,,,,
3280,10015194426,,,,
3281,10015441370,,,,
3282,10010176189,,,,
3283,10010610164,,,,
3284,10063287733,,,,
3285,10009117475,,,,
3286,10003999919,,,,
3287,10010871761,,,,
3288,10115011769,,,,
3289,10052727766,,,,
3290,10120768519,,,,
3291,10058461779,,,,
3292,10094204057,,,,
3293,10046239173,,,,
3294,10016735009,,,,
3295,10039864556,,,,
3296,10023552994,,,,
3297,10023664445,,,,
3298,10016789064,,,,
3299,10040741596,,,,
3300,10050638327,,,,
3301,10004405501,,,,
3302,10074703724,,,,
3303,10077952416,,,,
3304,10062925803,,,,
3305,10009424744,,,,
3306,10068962334,,,,
3307,10093890829,,,,
3308,10050870824,,,,
3309,10022027266,,,,
3310,10046240284,,,,
3311,10056490457,,,,
3312,10091587582,,,,
3313,10006300132,,,,
3314,10034789638,,,,
3315,10011041311,,,,
3316,10107341392,,,,
3317,10025864123,,,,
3318,10099546737,,,,
3319,10010798710,,,,
3320,10053894291,,,,
3321,10096909145,,,,
3322,10114928311,,,,
3323,10053577225,,,,
3324,10114928008,,,,
3325,10034778019,,,,
3326,10100830369,,,,
3327,10050585278,,,,
3328,10060436640,,,,
3329,10115010456,,,,
3330,10060861117,,,,
3331,10034787113,,,,
3332,10114809382,,,,
3333,10013088112,,,,
3334,10013667078,,,,
3335,10021066057,,,,
3336,10002463982,,,,
3337,10034786709,,,,
3338,10012576537,,,,
3339,10091455725,,,,
3340,10056178542,,,,
3341,10055520053,,,,
3342,10034800651,,,,
3343,10094175058,,,,
3344,10007701073,,,,
3345,10022037168,,,,
3346,10096724643,,,,
3347,10010664930,,,,
3348,10084345019,,,,
3349,10053639061,,,,
3350,10011139624,,,,
3351,10053515183,,,,
3352,10020292077,,,,
3353,10009166581,,,,
3354,10090414892,,,,
3355,10011080010,,,,
3356,10023487320,,,,
3357,10023479135,,,,
3358,10011139321,,,,
3359,10009737568,,,,
3360,10008968945,,,,
3361,10018524657,,,,
3362,10008936916,,,,
3363,10009192247,,,,
3364,10093642669,,,,
3365,10030115147,,,,
3366,10065401525,,,,
3367,10050568609,,,,
3368,10078434281,,,,
3369,10059662862,,,,
3370,10011146795,,,,
3371,10015021139,,,,
3372,10063964410,,,,
3373,10049099259,,,,
3374,10011040705,,,,
3375,10006874452,,,,
3376,10050527684,,,,
3377,10100512491,,,,
3378,10009033310,,,,
3379,10034812270,,,,
3380,10011114867,,,,
3381,10016143208,,,,
3382,10007499191,,,,
3383,10078437719,,,,
3384,10046095693,,,,
3385,10059868380,,,,
3386,10011172259,,,,
3387,10050909826,,,,
3388,10093109573,,,,
3389,10041908428,,,,
3390,10009084941,,,,
3391,10062667842,,,,
3392,10036179869,,,,
3393,10078434584,,,,
3394,10052416356,,,,
3395,10082676417,,,,
3396,10061885273,,,,
3397,10009524875,,,,
3398,10021576723,,,,
3399,10083121001,,,,
3400,10078433776,,,,
3401,10080448649,,,,
3402,10008662585,,,,
3403,10064124256,,,,
3404,10056376077,,,,
3405,10084794855,,,,
3406,10096367258,,,,
3407,10010184677,,,,
3408,10009541649,,,,
3409,10052230844,,,,
3410,10089623839,,,,
3411,10008991981,,,,
3412,10021337758,,,,
3413,10097464267,,,,
3414,10034779029,,,,
3415,10035449945,,,,
3416,10015000830,,,,
3417,10022012011,,,,
3418,10080138855,,,,
3419,10074181944,,,,
3420,10009310667,,,,
3421,10077354753,,,,
3422,10015768241,,,,
3423,10035449844,,,,
3424,10007897602,,,,
3425,10011145280,,,,
3426,10097464469,,,,
3427,10076582692,,,,
3428,10016206862,,,,
3429,10058865543,,,,
3430,10019266709,,,,
3431,10078012232,,,,
3432,10059730560,,,,
3433,10036465314,,,,
3434,10087328878,,,,
3435,10089884022,,,,
3436,10016327306,,,,
3437,10009684927,,,,
3438,10023961711,,,,
3439,10055307259,,,,
3440,10083785348,,,,
3441,10011149930,,,,
3442,10079618893,,,,
3443,10089099736,,,,
3444,10055619780,,,,
3445,10006300940,,,,
3446,10049502922,,,,
3447,10096483153,,,,
3448,10054382830,,,,
3449,10063175777,,,,
3450,10049775431,,,,
3451,10086180743,,,,
3452,10079601517,,,,
3453,10060630539,,,,
3454,10016298206,,,,
3455,10015850992,,,,
3456,10084661277,,,,
3457,10007809995,,,,
3458,10015483810,,,,
3459,10011231873,,,,
3460,10014825725,,,,
3461,10015825936,,,,
3462,10009364827,,,,
3463,10007890427,,,,
3464,10014978093,,,,
3465,10014244432,,,,
3466,10050163027,,,,
3467,10010113949,,,,
3468,10006902037,,,,
3469,10016143107,,,,
3470,10008530829,,,,
3471,10070120876,,,,
3472,10015442481,,,,
3473,10014584538,,,,
3474,10016092886,,,,
3475,10010767990,,,,
3476,10034900479,,,,
3477,10060855457,,,,
3478,10016542928,,,,
3479,10011130025,,,,
3480,10009154760,,,,
3481,10080883432,,,,
3482,10015350131,,,,
3483,10016922137,,,,
3484,10006085520,,,,
3485,10006192826,,,,
3486,10015856955,,,,
3487,10016441076,,,,
3488,10023467314,,,,
3489,10011150536,,,,
3490,10049095017,,,,
3491,10072669956,,,,
3492,10062511430,,,,
3493,10042410303,,,,
3494,10036109949,,,,
3495,10036124400,,,,
3496,10056305248,,,,
3497,10016571725,,,,
3498,10006693081,,,,
3499,10063594089,,,,
3500,10015077925,,,,
3501,10011056869,,,,
3502,10061863651,,,,
3503,10066510153,,,,
3504,10035246952,,,,
3505,10016586273,,,,
3506,10010798811,,,,
3507,10079766922,,,,
3508,10014525833,,,,
3509,10050829293,,,,
3510,10009968954,,,,
3511,10043849135,,,,
3512,10011239149,,,,
3513,10037991749,,,,
3514,10083488587,,,,
3515,10064189833,,,,
3516,10016551517,,,,
3517,10075047769,,,,
3518,10062142325,,,,
3519,10009310566,,,,
3520,10023484892,,,,
3521,10010116676,,,,
3522,10023550974,,,,
3523,10083732303,,,,
3524,10054554194,,,,
3525,10016024178,,,,
3526,10016525346,,,,
3527,10054561369,,,,
3528,10020866603,,,,
3529,10009318751,,,,
3530,10063375538,,,,
3531,10074410094,,,,
3532,10061215973,,,,
3533,10062666125,,,,
3534,10010687562,,,,
3535,10010937540,,,,
3536,10023486108,,,,
3537,10060752801,,,,
3538,10006001351,,,,
3539,10015795018,,,,
3540,10023485296,,,,
3541,10050578006,,,,
3542,10023458523,,,,
3543,10084769593,,,,
3544,10075186300,,,,
3545,10083825865,,,,
3546,10079686894,,,,
3547,10063593887,,,,
3548,10063224681,,,,
3549,10009667547,,,,
3550,10014519163,,,,
3551,10064645834,,,,
3552,10021158209,,,,
3553,10010861051,,,,
3554,10060474531,,,,
3555,10083844962,,,,
3556,10062989154,,,,
3557,10084666331,,,,
3558,10083844659,,,,
3559,10066397894,,,,
3560,10008548613,,,,
3561,10007794942,,,,
3562,10008906907,,,,
3563,10088255634,,,,
3564,10011171552,,,,
3565,10055923817,,,,
3566,10009735851,,,,
3567,10011141947,,,,
3568,10076798823,,,,
3569,10010116878,,,,
3570,10011146896,,,,
3571,10076565720,,,,
3572,10015577877,,,,
3573,10014741455,,,,
3574,10009715946,,,,
3575,10010114050,,,,
3576,10015982247,,,,
3577,10009531444,,,,
3578,10009413529,,,,
3579,10009215687,,,,
3580,10004721961,,,,
3581,10015221102,,,,
3582,10019151521,,,,
3583,10016202418,,,,
3584,10015713374,,,,
3585,10007509602,,,,
3586,10010183869,,,,
3587,10010625019,,,,
3588,10062641772,,,,
3589,10060695005,,,,
3590,10004748334,,,,
3591,10014585144,,,,
3592,10045937766,,,,
3593,10009847807,,,,
3594,10015442582,,,,
3595,10007754324,,,,
3596,10015208166,,,,
3597,10002380524,,,,
3598,10014587063,,,,
3599,10016109054,,,,
3600,10010118696,,,,
3601,10055342827,,,,
3602,10003301620,,,,
3603,10056419426,,,,
3604,10009004210,,,,
3605,10009032805,,,,
3606,10009033411,,,,
3607,10009588533,,,,
3608,10010115060,,,,
3609,10015961635,,,,
3610,10008663700,,,,
3611,10010790525,,,,
3612,10010824574,,,,
3613,10009717360,,,,
3614,10017297407,,,,
3615,10010675943,,,,
3616,10072879316,,,,
3617,10015785520,,,,
3618,10010204380,,,,
3619,10015390749,,,,
3620,10009197301,,,,
3621,10021000682,,,,
3622,10015197961,,,,
3623,10009519118,,,,
3624,10015847861,,,,
3625,10034900378,,,,
3626,10004521392,,,,
3627,10008886493,,,,
3628,10023480751,,,,
3629,10005794924,,,,
3630,10004595356,,,,
3631,10015716206,,,,
3632,10016235053,,,,
3633,10008681177,,,,
